CD_MUN,COD_SUS,MUN,2000/Jan,2000/Fev,2000/Mar,2000/Abr,2000/Mai,2000/Jun,2000/Jul,2000/Ago,2000/Set,2000/Out,2000/Nov,2000/Dez,2001/Jan,2001/Fev,2001/Mar,2001/Abr,2001/Mai,2001/Jun,2001/Jul,2001/Ago,2001/Set,2001/Out,2001/Nov,2001/Dez,2002/Jan,2002/Fev,2002/Mar,2002/Abr,2002/Mai,2002/Jun,2002/Jul,2002/Ago,2002/Set,2002/Out,2002/Nov,2002/Dez,2003/Jan,2003/Fev,2003/Mar,2003/Abr,2003/Mai,2003/Jun,2003/Jul,2003/Ago,2003/Set,2003/Out,2003/Nov,2003/Dez,2004/Jan,2004/Fev,2004/Mar,2004/Abr,2004/Mai,2004/Jun,2004/Jul,2004/Ago,2004/Set,2004/Out,2004/Nov,2004/Dez,2005/Jan,2005/Fev,2005/Mar,2005/Abr,2005/Mai,2005/Jun,2005/Jul,2005/Ago,2005/Set,2005/Out,2005/Nov,2005/Dez,2006/Jan,2006/Fev,2006/Mar,2006/Abr,2006/Mai,2006/Jun,2006/Jul,2006/Ago,2006/Set,2006/Out,2006/Nov,2006/Dez,2007/Jan,2007/Fev,2007/Mar,2007/Abr,2007/Mai,2007/Jun,2007/Jul,2007/Ago,2007/Set,2007/Out,2007/Nov,2007/Dez,2008/Jan,2008/Fev,2008/Mar,2008/Abr,2008/Mai,2008/Jun,2008/Jul,2008/Ago,2008/Set,2008/Out,2008/Nov,2008/Dez,2009/Jan,2009/Fev,2009/Mar,2009/Abr,2009/Mai,2009/Jun,2009/Jul,2009/Ago,2009/Set,2009/Out,2009/Nov,2009/Dez,2010/Jan,2010/Fev,2010/Mar,2010/Abr,2010/Mai,2010/Jun,2010/Jul,2010/Ago,2010/Set,2010/Out,2010/Nov,2010/Dez,2011/Jan,2011/Fev,2011/Mar,2011/Abr,2011/Mai,2011/Jun,2011/Jul,2011/Ago,2011/Set,2011/Out,2011/Nov,2011/Dez,2012/Jan,2012/Fev,2012/Mar,2012/Abr,2012/Mai,2012/Jun,2012/Jul,2012/Ago,2012/Set,2012/Out,2012/Nov,2012/Dez,2013/Jan,2013/Fev,2013/Mar,2013/Abr,2013/Mai,2013/Jun,2013/Jul,2013/Ago,2013/Set,2013/Out,2013/Nov,2013/Dez,2014/Jan,2014/Fev,2014/Mar,2014/Abr,2014/Mai,2014/Jun,2014/Jul,2014/Ago,2014/Set,2014/Out,2014/Nov,2014/Dez,2015/Jan,2015/Fev,2015/Mar,2015/Abr,2015/Mai,2015/Jun,2015/Jul,2015/Ago,2015/Set,2015/Out,2015/Nov,2015/Dez,2016/Jan,2016/Fev,2016/Mar,2016/Abr,2016/Mai,2016/Jun,2016/Jul,2016/Ago,2016/Set,2016/Out,2016/Nov,2016/Dez,2017/Jan,2017/Fev,2017/Mar,2017/Abr,2017/Mai,2017/Jun,2017/Jul,2017/Ago,2017/Set,2017/Out,2017/Nov,2017/Dez,2018/Jan,2018/Fev,2018/Mar,2018/Abr,2018/Mai,2018/Jun,2018/Jul,2018/Ago,2018/Set,2018/Out,2018/Nov,2018/Dez,2019/Jan,2019/Fev,2019/Mar,2019/Abr,2019/Mai,2019/Jun,2019/Jul,2019/Ago,2019/Set,2019/Out,2019/Nov,2019/Dez,2020/Jan,2020/Fev,2020/Mar,2020/Abr,2020/Mai,2020/Jun,2020/Jul,2020/Ago,2020/Set,2020/Out,2020/Nov,2020/Dez,2021/Jan,2021/Fev,2021/Mar,2021/Abr,2021/Mai,2021/Jun,2021/Jul,2021/Ago,2021/Set,2021/Out,2021/Nov,2021/Dez,2022/Jan,2022/Fev,2022/Mar,2022/Abr,2022/Mai,2022/Jun,2022/Jul,2022/Ago,2022/Set,2022/Out,2022/Nov,2022/Dez,2023/Jan,2023/Fev,2023/Mar,2023/Abr,2023/Mai,2023/Jun,2023/Jul,2023/Ago,2023/Set,2023/Out,2023/Nov,2023/Dez
3504107,350410,ATIBAIA,1.796945193171608,2.695417789757412,2.695417789757412,3.593890386343217,3.593890386343217,2.695417789757412,1.796945193171608,1.796945193171608,0.8984725965858041,2.695417789757412,1.796945193171608,1.796945193171608,3.506004031904637,4.382505039880796,5.259006047856955,4.382505039880796,3.506004031904637,3.506004031904637,1.753002015952318,2.629503023928478,1.753002015952318,2.629503023928478,2.629503023928478,0.8765010079761592,0.8579787736051411,0,0,0,0,0,0,0.8579787736051411,1.715957547210282,2.573936320815423,1.715957547210282,0.8579787736051411,1.680813513740651,3.361627027481301,2.521220270610975,2.521220270610975,4.202033784351626,2.521220270610975,2.521220270610975,2.521220270610975,3.361627027481301,2.521220270610975,1.680813513740651,1.680813513740651,1.611499661585071,0.8057498307925355,0.8057498307925355,0,0,0,0,0,1.611499661585071,2.417249492377607,2.417249492377607,2.417249492377607,2.363321254135812,3.151095005514416,3.938868756893021,3.151095005514416,2.363321254135812,1.575547502757208,1.575547502757208,1.575547502757208,0.7877737513786041,0.7877737513786041,1.575547502757208,1.575547502757208,2.312120908509375,1.54141393900625,1.54141393900625,2.312120908509375,2.312120908509375,2.312120908509375,3.0828278780125,2.312120908509375,1.54141393900625,2.312120908509375,2.312120908509375,2.312120908509375,2.517496601379588,3.356662135172785,2.517496601379588,0.8391655337931961,0.8391655337931961,0.8391655337931961,1.678331067586392,1.678331067586392,1.678331067586392,1.678331067586392,1.678331067586392,2.517496601379588,0.7973337160535171,1.594667432107034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7826073345959398,1.56521466919188,0,0,0,0,0.7757109390756628,0,0.7757109390756628,0.7757109390756628,0.7757109390756628,0.7757109390756628,0,0,0,0,0,0,0.7431242429421775,0,0.7431242429421775,0,0.7431242429421775,0,0.7431242429421775,0,1.486248485884355,0.7358622465874388,0,0,0.7358622465874388,0,0.7358622465874388,0,1.471724493174878,0,0,0,0.7358622465874388,0,0.7289320416657555,0,0,0,0,0,1.457864083331511,0,0.7289320416657555,0.7289320416657555,0,0,0,0.7222876293797716,0,0,0.7222876293797716,0,0,0,0.7222876293797716,0.7222876293797716,0,2.147720195012994,2.147720195012994,0,0.7159067316709979,0,0,2.147720195012994,1.431813463341996,1.431813463341996,0,0.7159067316709979,0,0.707223581663107,0.707223581663107,0.707223581663107,1.414447163326214,0.707223581663107,0,0,0,0.707223581663107,2.121670744989321,2.121670744989321,0,0,0,1.400942834527637,1.400942834527637,0.7004714172638186,0,0,0,0.7004714172638186,0,0.7004714172638186,0,0.6940203209149964,0.6940203209149964,0,0.6940203209149964,0,1.388040641829993,0.6940203209149964,0.6940203209149964,0,2.082060962744989,0.6940203209149964,0,0,0,0,0,0,0,0.6878619873708539,0.6878619873708539,0,0,0.6878619873708539,0,0,0.5825061745654504,0,0,0,0,0,0,0,0.5825061745654504,0,0,,,,,,,,,,,,
3504206,350420,AURIFLAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31528895391368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.109341674960899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01508242721852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3504305,350430,AVAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.80549498473615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.82929491377428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.90100744634253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.96354052273227,0,0,,,,,,,,,,,,
3504404,350440,AVANHANDAVA,0,0,0,0,0,0,0,0,0,0,0,0,11.19820828667413,0,0,0,0,11.19820828667413,0,0,22.39641657334827,0,11.19820828667413,0,0,0,0,0,0,0,0,0,0,22.2000222000222,11.1000111000111,0,0,10.99747058176619,0,0,0,0,0,0,0,0,10.99747058176619,0,0,0,0,0,0,0,21.57962883038412,0,0,0,0,0,0,10.67805659369995,0,10.67805659369995,10.67805659369995,0,21.3561131873999,10.67805659369995,0,0,10.67805659369995,0,21.13718030014796,10.56859015007398,10.56859015007398,0,0,0,10.56859015007398,0,0,0,0,0,0,0,0,0,0,9.195402298850574,0,18.39080459770115,9.195402298850574,18.39080459770115,9.195402298850574,0,0,8.463100880162491,0,8.463100880162491,0,8.463100880162491,8.463100880162491,8.463100880162491,0,0,0,16.92620176032498,0,8.256274768824307,8.256274768824307,0,8.256274768824307,0,0,0,0,0,8.256274768824307,0,8.841732979664014,0,0,0,8.841732979664014,8.841732979664014,0,8.841732979664014,0,0,0,8.841732979664014,0,8.695652173913045,0,0,0,0,0,0,0,8.695652173913045,0,0,0,0,0,8.55798031664527,0,0,0,0,0,8.55798031664527,0,0,8.125457056959453,16.25091411391891,0,8.125457056959453,0,8.125457056959453,0,0,0,0,0,0,0,7.989773090444231,0,7.989773090444231,7.989773090444231,0,0,7.989773090444231,7.989773090444231,0,0,0,0,0,0,0,0,0,7.862253321802029,7.862253321802029,0,7.862253321802029,0,15.72450664360406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.444353457902182,0,0,7.444353457902182,0,0,0,7.326544069162575,0,0,0,0,0,7.326544069162575,7.326544069162575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76672292795594,8.883361463977968,,,,,,,,,,,,
3504503,350450,AVARE,0,1.307668166126164,0,0,0,0,0,0,0,0,1.307668166126164,1.307668166126164,1.277498147627686,1.277498147627686,1.277498147627686,1.277498147627686,1.277498147627686,1.277498147627686,3.832494442883058,0,0,1.277498147627686,2.554996295255372,2.554996295255372,0,0,1.254610694301558,0,1.254610694301558,0,0,0,0,0,0,1.254610694301558,2.462841873237529,1.231420936618764,0,1.231420936618764,0,1.231420936618764,2.462841873237529,0,0,0,0,0,1.185424026174163,1.185424026174163,0,0,0,0,0,0,0,0,0,1.185424026174163,1.161413207590997,0,0,0,0,0,0,0,0,0,0,0,1.138524244873795,1.138524244873795,1.138524244873795,1.138524244873795,1.138524244873795,1.138524244873795,1.138524244873795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19411539931219,1.19411539931219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.198609612849095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191753068764152,0,0,1.146289461014695,1.146289461014695,0,0,1.146289461014695,0,0,0,0,0,1.13869278068777,2.277385561375541,0,2.277385561375541,0,1.13869278068777,0,0,0,0,0,0,0,0,0,1.131413701419924,0,0,0,0,0,0,1.131413701419924,1.131413701419924,0,0,2.248757561447301,0,0,0,0,3.373136342170951,1.12437878072365,0,0,0,0,0,0,0,3.352741984152706,0,0,0,0,0,0,1.117580661384235,0,0,2.220667754793866,0,0,0,0,2.220667754793866,0,0,0,0,0,0,0,0,0,0,1.103083117312889,1.103083117312889,1.103083117312889,1.103083117312889,0,2.206166234625779,0,1.096106629252894,2.192213258505787,0,2.192213258505787,3.288319887758681,1.096106629252894,1.096106629252894,2.192213258505787,1.096106629252894,2.192213258505787,2.192213258505787,0,0,0,1.089419557259892,1.089419557259892,0,0,0,0,1.089419557259892,0,0,0,2.158451958255539,0,0,0,0,0,0,2.158451958255539,1.07922597912777,0,1.07922597912777,,,,,,,,,,,,
3504602,350460,BADY BASSITT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.637902422834384,0,0,0,0,0,0,0,0,0,6.637902422834384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.112843083318051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.801810164771409,5.801810164771409,0,0,0,0,0,0,0,0,5.713632727688264,5.713632727688264,5.713632727688264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.551546105590407,5.551546105590407,0,0,0,0,0,0,3.704938683264792,0,3.704938683264792,3.704938683264792,0,0,3.704938683264792,3.704938683264792,0,0,3.704938683264792,3.704938683264792,,,,,,,,,,,,
3504701,350470,BALBINOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.63194252555954,0,0,0,22.80501710376283,0,0,0,0,0,0,0,0,0,0,0,0,0,21.29018522461146,0,0,0,0,21.29018522461146,0,0,63.87055567383436,0,0,27.01242571582928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.61235540241201,0,0,0,0,0,45.11617414843221,0,0,0,0,0,0,0,0,0,0,0,0,0,21.60293799956794,0,0,0,0,0,0,0,0,0,20.75119319360864,0,0,0,20.75119319360864,0,0,0,0,0,20.75119319360864,0,0,19.97602876548142,0,0,0,0,19.97602876548142,39.95205753096285,19.97602876548142,0,19.97602876548142,0,0,19.27525057825752,0,0,0,0,19.27525057825752,0,0,19.27525057825752,19.27525057825752,0,0,18.0766449746927,18.0766449746927,0,18.0766449746927,0,0,0,0,0,0,0,0,0,0,17.43679163034002,0,0,0,0,0,0,17.43679163034002,0,0,0,0,0,0,0,0,0,0,16.85203909673071,0,0,0,0,16.32120124041129,0,0,0,0,16.32120124041129,0,0,0,0,0,0,0,0,0,0,25.73340195573855,0,0,0,0,,,,,,,,,,,,
3504800,350480,BALSAMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3504909,350490,BANANAL,0,0,0,0,0,0,0,10.29548028415526,20.59096056831051,20.59096056831051,20.59096056831051,20.59096056831051,10.21659174499387,20.43318348998774,10.21659174499387,10.21659174499387,0,0,10.21659174499387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.959167413604222,19.91833482720844,19.91833482720844,9.959167413604222,9.959167413604222,9.959167413604222,9.959167413604222,0,0,0,0,0,0,0,9.888262632255513,9.888262632255513,9.888262632255513,9.888262632255513,9.888262632255513,9.888262632255513,9.888262632255513,9.818360333824252,9.818360333824252,9.818360333824252,9.818360333824252,9.818360333824252,9.818360333824252,9.818360333824252,9.818360333824252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24129008409574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.202171712524155,0,0,0,0,9.177679882525696,0,0,0,9.177679882525696,18.35535976505139,0,0,0,0,0,0,0,0,0,0,0,0,0,9.136592051164916,0,0,0,0,0,0,0,9.096697898662786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.31991744066047,,,,,,,,,,,,
3505005,350500,BARAO DE ANTONINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.17159763313609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.06131938390003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.58776443682104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3505104,350510,BARBOSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.32919660352711,0,0,16.32919660352711,16.32919660352711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.16760200212346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03533303262667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.15628539071348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3505203,350520,BARIRI,3.543083900226757,0,0,7.086167800453515,3.543083900226757,0,0,0,0,0,0,0,3.487601576395913,3.487601576395913,3.487601576395913,3.487601576395913,3.487601576395913,3.487601576395913,3.487601576395913,3.487601576395913,0,0,3.487601576395913,0,0,3.448394772233526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.406226582192247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.231539828728389,0,0,0,0,0,0,0,0,0,0,3.226326826907565,0,0,0,0,0,0,0,0,3.046551303923958,3.046551303923958,0,0,0,0,0,0,3.046551303923958,0,0,0,0,0,0,0,0,0,0,0,3.005981903988938,3.165258126800241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.115070712105164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.988107332815395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890006358013987,0,0,0,0,0,0,0,5.720660164182947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.812306653917543,0,0,0,0,0,0,0,5.579734404642339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3505302,350530,BARRA BONITA,11.27173331078987,8.4537999830924,2.817933327697467,5.635866655394934,0,0,2.817933327697467,5.635866655394934,5.635866655394934,5.635866655394934,5.635866655394934,2.817933327697467,8.352125615969264,2.784041871989755,0,8.352125615969264,5.56808374397951,2.784041871989755,2.784041871989755,0,2.784041871989755,5.56808374397951,5.56808374397951,0,2.742355683532154,0,0,0,0,0,0,8.227067050596462,0,2.742355683532154,5.484711367064308,5.484711367064308,0,5.417411560756271,8.126117341134407,2.708705780378136,8.126117341134407,0,5.417411560756271,2.708705780378136,2.708705780378136,0,2.708705780378136,2.708705780378136,0,0,2.640542895619339,0,0,2.640542895619339,0,0,0,2.640542895619339,0,0,7.812906922235533,0,2.604302307411844,2.604302307411844,0,2.604302307411844,2.604302307411844,5.208604614823688,2.604302307411844,0,0,0,0,0,0,0,0,0,2.569307057886488,2.569307057886488,0,0,0,0,0,0,0,0,0,0,0,2.849814762040467,2.849814762040467,0,0,5.699629524080935,2.764263600176913,2.764263600176913,0,0,0,0,0,2.764263600176913,0,0,0,0,2.761363008781134,0,8.284089026343404,0,0,0,2.761363008781134,0,0,2.761363008781134,0,0,0,0,0,0,0,0,0,0,0,0,0,2.837201384554276,0,0,0,0,0,0,0,0,0,0,0,0,2.840102243680773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.754062241806665,0,0,2.753683051080821,0,5.507366102161641,0,0,0,2.753683051080821,0,0,2.753683051080821,0,2.753683051080821,0,0,0,0,0,0,0,0,0,0,0,2.753228160017621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752470342132063,0,0,0,0,0,0,0,2.768012843579594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.768089464651498,0,0,0,0,0,0,2.768089464651498,0,0,0,2.768166089965398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3505351,350535,BARRA DO CHAPEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79002079002079,20.79002079002079,20.82465639316951,20.82465639316951,20.82465639316951,20.82465639316951,20.82465639316951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.01801801801802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
3505401,350540,BARRA DO TURVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22071287588529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6935770500127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73398701133325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.85181853232232,12.85181853232232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.14751511964239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
